ref,info
2561569,"<member type=""node"" ref=""10166265725"" role=""label""/><member type=""way"" ref=""206677421"" role=""outer""/><member type=""way"" ref=""189619670"" role=""outer""/><member type=""way"" ref=""189619668"" role=""outer""/><member type=""way"" ref=""189619665"" role=""outer""/><member type=""way"" ref=""260850607"" role=""outer""/><member type=""way"" ref=""191876000"" role=""outer""/><member type=""way"" ref=""472074786"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường Nguyễn Thái Bình""/><tag k=""name:en"" v=""Nguyen Thai Binh Ward""/><tag k=""name:id"" v=""Kelurahan Nguyen Thai Binh""/><tag k=""name:vi"" v=""Phường Nguyễn Thái Bình""/><tag k=""name:zh"" v=""阮太平坊""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10799549""/><tag k=""wikipedia"" v=""vi:Nguyễn Thái Bình (phường)""/>"
2561570,"<member type=""node"" ref=""10166265723"" role=""label""/><member type=""way"" ref=""189619667"" role=""outer""/><member type=""way"" ref=""189618476"" role=""outer""/><member type=""way"" ref=""1268643581"" role=""outer""/><member type=""way"" ref=""1220451733"" role=""outer""/><member type=""way"" ref=""472411371"" role=""outer""/><member type=""way"" ref=""260850605"" role=""outer""/><member type=""way"" ref=""1219420940"" role=""outer""/><member type=""way"" ref=""189627222"" role=""outer""/><member type=""way"" ref=""189619665"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường Phạm Ngũ Lão""/><tag k=""name:en"" v=""Pham Ngu Lao Ward""/><tag k=""name:vi"" v=""Phường Phạm Ngũ Lão""/><tag k=""name:zh"" v=""范五老坊""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10806956""/><tag k=""wikipedia"" v=""vi:Phạm Ngũ Lão, Quận 1""/>"
2587245,"<member type=""node"" ref=""10166265727"" role=""label""/><member type=""way"" ref=""189627222"" role=""outer""/><member type=""way"" ref=""260850607"" role=""outer""/><member type=""way"" ref=""1267913094"" role=""outer""/><member type=""way"" ref=""1239028498"" role=""outer""/><member type=""way"" ref=""1267913091"" role=""outer""/><member type=""way"" ref=""191876002"" role=""outer""/><member type=""way"" ref=""191876001"" role=""outer""/><member type=""way"" ref=""289738102"" role=""outer""/><member type=""way"" ref=""1219420940"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường Bến Thành""/><tag k=""name:en"" v=""Ben Thanh Ward""/><tag k=""name:ko"" v=""벤타인방""/><tag k=""name:zh"" v=""濱城濱城市場""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10743447""/><tag k=""wikipedia"" v=""vi:Bến Thành (phường)""/>"
2587255,"<member type=""way"" ref=""191876002"" role=""outer""/><member type=""way"" ref=""1267913091"" role=""outer""/><member type=""way"" ref=""1239028498"" role=""outer""/><member type=""way"" ref=""1267913094"" role=""outer""/><member type=""way"" ref=""191876000"" role=""outer""/><member type=""way"" ref=""472074778"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường Bến Nghé""/><tag k=""name:en"" v=""Ben Nghe Ward""/><tag k=""name:id"" v=""Kelurahan Ben Nghe""/><tag k=""name:zh"" v=""𤅶犧坊""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10743439""/><tag k=""wikipedia"" v=""vi:Bến Nghé (phường)""/>"
2587287,"<member type=""way"" ref=""287982010"" role=""outer""/><member type=""way"" ref=""189393381"" role=""outer""/><member type=""way"" ref=""189618477"" role=""outer""/><member type=""way"" ref=""418298179"" role=""outer""/><member type=""way"" ref=""418298182"" role=""outer""/><member type=""way"" ref=""189233380"" role=""outer""/><member type=""way"" ref=""192038542"" role=""outer""/><member type=""way"" ref=""192680136"" role=""outer""/><member type=""way"" ref=""189619670"" role=""outer""/><member type=""way"" ref=""206677421"" role=""outer""/><member type=""way"" ref=""472074786"" role=""outer""/><member type=""way"" ref=""472074778"" role=""outer""/><member type=""way"" ref=""191876001"" role=""outer""/><member type=""way"" ref=""289738102"" role=""outer""/><member type=""way"" ref=""260850605"" role=""outer""/><member type=""way"" ref=""289738096"" role=""outer""/><member type=""way"" ref=""189393377"" role=""outer""/><member type=""relation"" ref=""2587255"" role=""subarea""/><member type=""relation"" ref=""2561568"" role=""subarea""/><member type=""relation"" ref=""2587350"" role=""subarea""/><member type=""relation"" ref=""2561570"" role=""subarea""/><member type=""relation"" ref=""2561569"" role=""subarea""/><member type=""relation"" ref=""2559086"" role=""subarea""/><member type=""relation"" ref=""2587245"" role=""subarea""/><member type=""relation"" ref=""2561415"" role=""subarea""/><member type=""node"" ref=""11214914771"" role=""label""/><tag k=""admin_level"" v=""6""/><tag k=""alt_name"" v=""Quận Nhứt""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Quận 1""/><tag k=""name:en"" v=""District 1""/><tag k=""name:fr"" v=""1er arrondissement""/><tag k=""name:id"" v=""Distrik 1""/><tag k=""name:ko"" v=""1군""/><tag k=""name:vi"" v=""Quận 1""/><tag k=""name:zh"" v=""第一郡""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q2299149""/>"
2587350,"<member type=""node"" ref=""10166265721"" role=""label""/><member type=""way"" ref=""287982010"" role=""outer""/><member type=""way"" ref=""418298179"" role=""outer""/><member type=""way"" ref=""418298182"" role=""outer""/><member type=""way"" ref=""189393374"" role=""outer""/><member type=""way"" ref=""189393366"" role=""outer""/><member type=""way"" ref=""1268643581"" role=""outer""/><member type=""way"" ref=""1220451733"" role=""outer""/><member type=""way"" ref=""472411371"" role=""outer""/><member type=""way"" ref=""189393377"" role=""outer""/><member type=""way"" ref=""289738096"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường Nguyễn Cư Trinh""/><tag k=""name:en"" v=""Nguyen Cu Trinh Ward""/><tag k=""name:vi"" v=""Phường Nguyễn Cư Trinh""/><tag k=""name:zh"" v=""阮居貞坊""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10799027""/><tag k=""wikipedia"" v=""vi:Nguyễn Cư Trinh (phường)""/>"
2588873,"<member type=""node"" ref=""10166428202"" role=""label""/><member type=""way"" ref=""192037475"" role=""outer""/><member type=""way"" ref=""189393381"" role=""outer""/><member type=""way"" ref=""192035998"" role=""outer""/><member type=""way"" ref=""192036000"" role=""outer""/><member type=""way"" ref=""466688672"" role=""outer""/><member type=""way"" ref=""192036001"" role=""outer""/><member type=""way"" ref=""192036009"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường 1""/><tag k=""name:en"" v=""Ward 1""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q2929414""/><tag k=""wikipedia"" v=""vi:Phường 1, Quận 4""/>"
2588874,"<member type=""node"" ref=""10875223592"" role=""label""/><member type=""way"" ref=""192035996"" role=""outer""/><member type=""way"" ref=""260850608"" role=""outer""/><member type=""way"" ref=""192036002"" role=""outer""/><member type=""way"" ref=""192036009"" role=""outer""/><member type=""way"" ref=""192035999"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường 3""/><tag k=""name:en"" v=""Ward 3""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q3077294""/><tag k=""wikipedia"" v=""vi:Phường 3, Quận 4""/>"
2589240,"<member type=""node"" ref=""10166428201"" role=""label""/><member type=""way"" ref=""192038542"" role=""outer""/><member type=""way"" ref=""192037475"" role=""outer""/><member type=""way"" ref=""192035999"" role=""outer""/><member type=""way"" ref=""192680147"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường 2""/><tag k=""name:en"" v=""Ward 2""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10806670""/><tag k=""wikipedia"" v=""vi:Phường 2, Quận 4""/>"
2757154,"<member type=""way"" ref=""511211708"" role=""outer""/><member type=""way"" ref=""32660051"" role=""inner""/><tag k=""name"" v=""Rạch Xóm Củi""/><tag k=""natural"" v=""water""/><tag k=""type"" v=""multipolygon""/><tag k=""water"" v=""river""/>"
2764875,"<member type=""way"" ref=""205798561"" role=""outer""/><member type=""way"" ref=""205958089"" role=""outer""/><member type=""way"" ref=""205798559"" role=""outer""/><member type=""way"" ref=""205798574"" role=""outer""/><member type=""way"" ref=""532477270"" role=""outer""/><member type=""way"" ref=""205798562"" role=""outer""/><member type=""way"" ref=""289880833"" role=""outer""/><member type=""way"" ref=""289941958"" role=""outer""/><member type=""way"" ref=""205798563"" role=""outer""/><member type=""way"" ref=""290064899"" role=""outer""/><member type=""way"" ref=""192036001"" role=""outer""/><member type=""way"" ref=""192036002"" role=""outer""/><member type=""way"" ref=""205798560"" role=""outer""/><member type=""way"" ref=""418085082"" role=""outer""/><member type=""way"" ref=""205798578"" role=""outer""/><member type=""way"" ref=""206677429"" role=""outer""/><member type=""way"" ref=""205798579"" role=""outer""/><member type=""way"" ref=""205798575"" role=""outer""/><member type=""way"" ref=""206677437"" role=""outer""/><member type=""way"" ref=""502262238"" role=""outer""/><member type=""way"" ref=""502903913"" role=""outer""/><member type=""way"" ref=""504152911"" role=""outer""/><member type=""relation"" ref=""2766952"" role=""subarea""/><member type=""relation"" ref=""2766954"" role=""subarea""/><member type=""relation"" ref=""2766951"" role=""subarea""/><member type=""relation"" ref=""2766950"" role=""subarea""/><member type=""relation"" ref=""2766956"" role=""subarea""/><member type=""relation"" ref=""2766947"" role=""subarea""/><member type=""relation"" ref=""2766953"" role=""subarea""/><member type=""relation"" ref=""2766948"" role=""subarea""/><member type=""relation"" ref=""2766955"" role=""subarea""/><member type=""relation"" ref=""2766949"" role=""subarea""/><member type=""node"" ref=""11214914777"" role=""label""/><tag k=""admin_level"" v=""6""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Quận 7""/><tag k=""name:en"" v=""District 7""/><tag k=""name:fr"" v=""7e arrondissement""/><tag k=""name:ko"" v=""7군""/><tag k=""name:zh"" v=""第七郡""/><tag k=""population"" v=""244276""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q5283266""/>"
2766947,"<member type=""node"" ref=""10166760587"" role=""label""/><member type=""way"" ref=""205958109"" role=""outer""/><member type=""way"" ref=""205958091"" role=""outer""/><member type=""way"" ref=""205958108"" role=""outer""/><member type=""way"" ref=""205958106"" role=""outer""/><member type=""way"" ref=""205958107"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Bình Thuận""/><tag k=""name:en"" v=""Binh Thuan Ward""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10742552""/><tag k=""wikipedia"" v=""vi:Bình Thuận, Quận 7""/>"
2766948,"<member type=""node"" ref=""10166760588"" role=""label""/><member type=""way"" ref=""205958090"" role=""outer""/><member type=""way"" ref=""205798559"" role=""outer""/><member type=""way"" ref=""205798574"" role=""outer""/><member type=""way"" ref=""532477270"" role=""outer""/><member type=""way"" ref=""289854278"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Phú Mỹ""/><tag k=""name:en"" v=""Phu My Ward""/><tag k=""name:ko"" v=""푸미방""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10806023""/><tag k=""wikipedia"" v=""vi:Phú Mỹ, Quận 7""/>"
2766949,"<member type=""node"" ref=""10166760596"" role=""label""/><member type=""way"" ref=""205958090"" role=""outer""/><member type=""way"" ref=""205958112"" role=""outer""/><member type=""way"" ref=""205958088"" role=""outer""/><member type=""way"" ref=""205798561"" role=""outer""/><member type=""way"" ref=""205958089"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Phú Thuận""/><tag k=""name:en"" v=""Phu Thuan Ward""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10806086""/><tag k=""wikipedia"" v=""vi:Phú Thuận (phường)""/>"
2766950,"<member type=""node"" ref=""10166760591"" role=""label""/><member type=""way"" ref=""205958098"" role=""outer""/><member type=""way"" ref=""205958123"" role=""outer""/><member type=""way"" ref=""289941957"" role=""outer""/><member type=""way"" ref=""205798563"" role=""outer""/><member type=""way"" ref=""290064899"" role=""outer""/><member type=""way"" ref=""192036001"" role=""outer""/><member type=""way"" ref=""192036002"" role=""outer""/><member type=""way"" ref=""205798560"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường Tân Hưng""/><tag k=""name:en"" v=""Tan Hung Ward""/><tag k=""name:ko"" v=""떤흥방""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10830496""/><tag k=""wikipedia"" v=""vi:Tân Hưng, Quận 7""/>"
2766951,"<member type=""node"" ref=""10166760592"" role=""label""/><member type=""way"" ref=""418085082"" role=""outer""/><member type=""way"" ref=""205958098"" role=""outer""/><member type=""way"" ref=""205958100"" role=""outer""/><member type=""way"" ref=""205958108"" role=""outer""/><member type=""way"" ref=""205958087"" role=""outer""/><member type=""way"" ref=""206677429"" role=""outer""/><member type=""way"" ref=""205798578"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường Tân Kiểng""/><tag k=""name:en"" v=""Tan Kieng Ward""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10830571""/><tag k=""wikipedia"" v=""vi:Tân Kiểng""/>"
2766952,"<member type=""node"" ref=""10166760590"" role=""label""/><member type=""way"" ref=""289880833"" role=""outer""/><member type=""way"" ref=""205958105"" role=""outer""/><member type=""way"" ref=""205958097"" role=""outer""/><member type=""way"" ref=""289941957"" role=""outer""/><member type=""way"" ref=""289941958"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Tân Phong""/><tag k=""name:en"" v=""Tan Phong Ward""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10830712""/><tag k=""wikipedia"" v=""vi:Tân Phong, Quận 7""/>"
2766953,"<member type=""node"" ref=""10166760589"" role=""label""/><member type=""way"" ref=""289854278"" role=""outer""/><member type=""way"" ref=""205798562"" role=""outer""/><member type=""way"" ref=""205958105"" role=""outer""/><member type=""way"" ref=""260850606"" role=""outer""/><member type=""way"" ref=""205958109"" role=""outer""/><member type=""way"" ref=""205958112"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Tân Phú""/><tag k=""name:en"" v=""Tan Phu Ward""/><tag k=""name:ko"" v=""떤푸""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10830726""/><tag k=""wikipedia"" v=""vi:Tân Phú, Quận 7""/>"
2766954,"<member type=""node"" ref=""10166760593"" role=""label""/><member type=""way"" ref=""205958123"" role=""outer""/><member type=""way"" ref=""205958100"" role=""outer""/><member type=""way"" ref=""205958091"" role=""outer""/><member type=""way"" ref=""260850606"" role=""outer""/><member type=""way"" ref=""205958097"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Tân Quy""/><tag k=""name:en"" v=""Tan Quy Ward""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10830772""/><tag k=""wikipedia"" v=""vi:Tân Quy""/>"
2766955,"<member type=""node"" ref=""10166760594"" role=""label""/><member type=""way"" ref=""205958110"" role=""outer""/><member type=""way"" ref=""205798579"" role=""outer""/><member type=""way"" ref=""205958087"" role=""outer""/><member type=""way"" ref=""205958106"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Tân Thuận Tây""/><tag k=""name:en"" v=""Tan Thuan Tay Ward""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10830814""/><tag k=""wikipedia"" v=""vi:Tân Thuận Tây (phường)""/>"
2766956,"<member type=""node"" ref=""10166760595"" role=""label""/><member type=""way"" ref=""205958088"" role=""outer""/><member type=""way"" ref=""205958107"" role=""outer""/><member type=""way"" ref=""205958110"" role=""outer""/><member type=""way"" ref=""205798575"" role=""outer""/><member type=""way"" ref=""206677437"" role=""outer""/><member type=""way"" ref=""502262238"" role=""outer""/><member type=""way"" ref=""502903913"" role=""outer""/><member type=""way"" ref=""504152911"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""is_in:city"" v=""Ho Chi Minh City""/><tag k=""name"" v=""Phường Tân Thuận Đông""/><tag k=""name:en"" v=""Tan Thuan Dong Ward""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q10830818""/><tag k=""wikipedia"" v=""vi:Tân Thuận Đông (phường)""/>"
2778323,"<member type=""node"" ref=""11214914773"" role=""label""/><member type=""way"" ref=""205798575"" role=""outer""/><member type=""way"" ref=""473189343"" role=""outer""/><member type=""way"" ref=""472074793"" role=""outer""/><member type=""way"" ref=""955409910"" role=""outer""/><member type=""way"" ref=""206677421"" role=""outer""/><member type=""way"" ref=""189619670"" role=""outer""/><member type=""way"" ref=""192680136"" role=""outer""/><member type=""way"" ref=""189618477"" role=""outer""/><member type=""way"" ref=""192038542"" role=""outer""/><member type=""way"" ref=""189393381"" role=""outer""/><member type=""way"" ref=""192035998"" role=""outer""/><member type=""way"" ref=""192036000"" role=""outer""/><member type=""way"" ref=""466688672"" role=""outer""/><member type=""way"" ref=""192036001"" role=""outer""/><member type=""way"" ref=""192036002"" role=""outer""/><member type=""way"" ref=""205798560"" role=""outer""/><member type=""way"" ref=""418085082"" role=""outer""/><member type=""way"" ref=""205798578"" role=""outer""/><member type=""way"" ref=""206677429"" role=""outer""/><member type=""way"" ref=""205798579"" role=""outer""/><member type=""relation"" ref=""2588873"" role=""subarea""/><member type=""relation"" ref=""2589240"" role=""subarea""/><member type=""relation"" ref=""2588874"" role=""subarea""/><member type=""relation"" ref=""9468605"" role=""subarea""/><member type=""relation"" ref=""9797865"" role=""subarea""/><member type=""relation"" ref=""9797866"" role=""subarea""/><member type=""relation"" ref=""2778325"" role=""subarea""/><member type=""relation"" ref=""6214051"" role=""subarea""/><member type=""relation"" ref=""6214052"" role=""subarea""/><member type=""relation"" ref=""2778326"" role=""subarea""/><tag k=""admin_level"" v=""6""/><tag k=""border_type"" v=""district""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Quận 4""/><tag k=""name:en"" v=""District 4""/><tag k=""name:ko"" v=""4군""/><tag k=""name:zh"" v=""第四郡""/><tag k=""name:zh-Hans"" v=""第四郡""/><tag k=""name:zh-Hant"" v=""第四郡""/><tag k=""population"" v=""180980""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q5283252""/>"
2778325,"<member type=""node"" ref=""10166428194"" role=""label""/><member type=""way"" ref=""704616393"" role=""outer""/><member type=""way"" ref=""206677425"" role=""outer""/><member type=""way"" ref=""206677436"" role=""outer""/><member type=""way"" ref=""955409910"" role=""outer""/><member type=""way"" ref=""472074793"" role=""outer""/><member type=""way"" ref=""206677421"" role=""outer""/><member type=""way"" ref=""189199314"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường 13""/><tag k=""name:en"" v=""Ward 13""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q2830465""/><tag k=""wikipedia"" v=""vi:Phường 13, Quận 4""/>"
2778326,"<member type=""node"" ref=""10166428190"" role=""label""/><member type=""way"" ref=""206677436"" role=""outer""/><member type=""way"" ref=""206677428"" role=""outer""/><member type=""way"" ref=""206677429"" role=""outer""/><member type=""way"" ref=""205798579"" role=""outer""/><member type=""way"" ref=""205798575"" role=""outer""/><member type=""way"" ref=""473189343"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường 18""/><tag k=""name:en"" v=""Ward 18""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q2633106""/><tag k=""wikipedia"" v=""vi:Phường 18""/>"
3009199,"<member type=""way"" ref=""817115867"" role=""from""/><member type=""node"" ref=""6759586066"" role=""via""/><member type=""way"" ref=""720220135"" role=""to""/><tag k=""except"" v=""motorcycle;bicycle""/><tag k=""restriction:conditional"" v=""no_left_turn @ (06:00-09:00,16:00-20:00)""/><tag k=""type"" v=""restriction""/>"
3029450,"<member type=""node"" ref=""2209385698"" role=""via""/><member type=""way"" ref=""210772373"" role=""from""/><member type=""way"" ref=""611349470"" role=""to""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
3029466,"<member type=""node"" ref=""2210806919"" role=""via""/><member type=""way"" ref=""1273644699"" role=""from""/><member type=""way"" ref=""1110161169"" role=""to""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
3029468,"<member type=""node"" ref=""2244906874"" role=""via""/><member type=""way"" ref=""210779439"" role=""from""/><member type=""way"" ref=""611396786"" role=""to""/><tag k=""restriction"" v=""no_right_turn""/><tag k=""type"" v=""restriction""/>"
3096616,"<member type=""way"" ref=""1222962346"" role=""from""/><member type=""way"" ref=""35114583"" role=""via""/><member type=""way"" ref=""230934667"" role=""to""/><tag k=""except"" v=""motorcycle;bicycle;mofa;moped""/><tag k=""restriction:conditional"" v=""no_left_turn @ (06:00-08:00,16:00-18:00)""/><tag k=""type"" v=""restriction""/>"
3223920,"<member type=""way"" ref=""719438575"" role=""from""/><member type=""way"" ref=""239030906"" role=""via""/><member type=""way"" ref=""219856946"" role=""to""/><tag k=""except"" v=""motorcycle;moped;mofa;bicycle""/><tag k=""restriction:conditional"" v=""no_u_turn @ (06:00-22:00)""/><tag k=""type"" v=""restriction""/>"
3505032,"<member type=""way"" ref=""227252014"" role=""outer""/><member type=""way"" ref=""261058535"" role=""outer""/><tag k=""landuse"" v=""grass""/><tag k=""type"" v=""multipolygon""/>"
3581768,"<member type=""way"" ref=""1185423294"" role=""from""/><member type=""way"" ref=""1214266136"" role=""via""/><member type=""way"" ref=""1185423293"" role=""to""/><tag k=""restriction:conditional"" v=""no_left_turn @ (06:00-22:00)""/><tag k=""type"" v=""restriction""/>"
3770621,"<member type=""relation"" ref=""1904421"" role=""subarea""/><member type=""relation"" ref=""1973756"" role=""subarea""/><tag k=""admin_level"" v=""3""/><tag k=""alt_name"" v=""Miền Đông""/><tag k=""alt_name:vi"" v=""Miền Đông""/><tag k=""boundary"" v=""region""/><tag k=""name"" v=""Đông Nam Bộ""/><tag k=""name:de"" v=""Südosten""/><tag k=""name:en"" v=""Southeast""/><tag k=""name:es"" v=""Región Sureste""/><tag k=""name:fr"" v=""Sud-Est""/><tag k=""name:ja"" v=""東南部""/><tag k=""name:ko"" v=""동남부 지방""/><tag k=""name:ru"" v=""Донг Нам Бо""/><tag k=""name:vi"" v=""Đông Nam Bộ""/><tag k=""name:vi-Hani"" v=""東南部""/><tag k=""name:zh"" v=""东南部""/><tag k=""name:zh-Hans"" v=""东南部""/><tag k=""name:zh-Hant"" v=""東南部""/><tag k=""timezone"" v=""Asia/Ho_Chi_Minh""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q1068987""/>"
3796681,"<member type=""way"" ref=""286297468"" role=""outer""/><member type=""way"" ref=""286297474"" role=""inner""/><tag k=""area"" v=""yes""/><tag k=""highway"" v=""pedestrian""/><tag k=""type"" v=""multipolygon""/>"
3819814,"<member type=""node"" ref=""10166380407"" role=""label""/><member type=""way"" ref=""287982004"" role=""outer""/><member type=""way"" ref=""287982005"" role=""outer""/><member type=""way"" ref=""287982009"" role=""outer""/><member type=""way"" ref=""418975309"" role=""outer""/><member type=""way"" ref=""287982007"" role=""outer""/><tag k=""admin_level"" v=""8""/><tag k=""boundary"" v=""administrative""/><tag k=""name"" v=""Phường 1""/><tag k=""name:en"" v=""Ward 1""/><tag k=""name:vi"" v=""Phường 1""/><tag k=""type"" v=""boundary""/><tag k=""wikidata"" v=""Q2679170""/><tag k=""wikipedia"" v=""vi:Phường 1, Quận 3""/>"
